family_stem,group,direction,terms_added,terms_removed,brand,base_query,perturbed_query,base_search_result_id,perturbed_search_result_id,base_last_updated,perturbed_last_updated,base_phrase,perturbed_phrase,word_diff,jaccard_distance,sentiment_shift_positive,sentiment_shift_negative,sentiment_shift_neutral,embedding_similarity
car insurance for electric vehicles in australia with a fast claims process,multi_term,mixed,premium,best,Youi,Best car insurance for electric vehicles in Australia with a fast claims process,Premium car insurance for electric vehicles in Australia with a fast claims process,e2be32d0-e908-4951-a435-44e40856b26a,37b733e9-0691-4f65-ad3e-65c1e0f32e8b,2026-08-08T12:33:01.559383+10:00,2026-08-08T12:33:43.336934+10:00,"Best for responsive service | EV comprehensive cover, EV roadside assistance including transport to a charging station, guaranteed authorised repairs, and Youi says calls are answered in around 30 seconds.","Good feature-rich alternative | Comprehensive EV policies include roadside assistance, including transport to the nearest charging station if you run out of charge; it won Best Features Car Insurance in the 2026 Finder Awards.","-Best for responsive service +Good feature-rich alternative +Comprehensive -comprehensive cover, EV +policies include -assistance +assistance, -a +the nearest -station, guaranteed authorised repairs, and Youi says calls are answered +station if you run out of charge; it won Best Features Car Insurance -around 30 seconds. +the 2026 Finder Awards.",0.78,,,,
car insurance for electric vehicles in australia with a fast claims process,multi_term,mixed,least reliable,best,Youi,Best car insurance for electric vehicles in Australia with a fast claims process,Least reliable car insurance for electric vehicles in Australia with a fast claims process,e2be32d0-e908-4951-a435-44e40856b26a,01ad356a-bb62-4beb-abf7-fe210ac111fb,2026-08-08T12:33:01.559383+10:00,2026-08-08T12:33:17.930431+10:00,"Best for responsive service | EV comprehensive cover, EV roadside assistance including transport to a charging station, guaranteed authorised repairs, and Youi says calls are answered in around 30 seconds.",⭐ 73% positive | EV roadside assistance includes transport to a charger,"-Best for responsive service +⭐ 73% positive -EV comprehensive cover, -including +includes -charging station, guaranteed authorised repairs, and Youi says calls are answered in around 30 seconds. +charger",0.8125,,,,
car insurance for electric vehicles in australia with a fast claims process,multi_term,mixed,most affordable,best,RACV,Best car insurance for electric vehicles in Australia with a fast claims process,Most affordable car insurance for electric vehicles in Australia with a fast claims process,e2be32d0-e908-4951-a435-44e40856b26a,d1a5e9cd-20ad-4318-86b9-f496e33c42b7,2026-08-08T12:33:01.559383+10:00,2026-08-08T12:32:58.040963+10:00,Worth checking in Victoria | EVs covered under standard policies; Complete Care includes EV battery and supplied charging accessories.,"⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | EV-qualified repair network | Best for EV repair quality, especially Victoria","-Worth checking in +⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | EV-qualified repair network | Best for EV repair quality, especially -| EVs covered under standard policies; Complete Care includes EV battery and supplied charging accessories.",0.92,,,,
car insurance for electric vehicles in australia with a fast claims process,multi_term,mixed,most affordable,best,Youi,Best car insurance for electric vehicles in Australia with a fast claims process,Most affordable car insurance for electric vehicles in Australia with a fast claims process,e2be32d0-e908-4951-a435-44e40856b26a,d1a5e9cd-20ad-4318-86b9-f496e33c42b7,2026-08-08T12:33:01.559383+10:00,2026-08-08T12:32:58.040963+10:00,"Best for responsive service | EV comprehensive cover, EV roadside assistance including transport to a charging station, guaranteed authorised repairs, and Youi says calls are answered in around 30 seconds.",⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Strong service/claims experience | Best balance of price + claims,"+⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Strong service/claims experience | -for responsive service | EV comprehensive cover, EV roadside assistance including transport to a charging station, guaranteed authorised repairs, and Youi says calls are answered in around 30 seconds. +balance of price + claims",0.9412,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,worst,best,NRMA,Best roadside assistance for hybrid cars in Australia with a fast claims process,Worst roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,e77ec8e8-cfc1-4c04-b332-88d9811b8f87,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:30.654396+10:00,NSW/ACT & long-distance travel,Broad roadside network | ⭐⭐⭐⭐ | Good national option,-NSW/ACT & long-distance travel +Broad roadside network | ⭐⭐⭐⭐ | Good national option,1.0,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,worst,best,RAC WA,Best roadside assistance for hybrid cars in Australia with a fast claims process,Worst roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,e77ec8e8-cfc1-4c04-b332-88d9811b8f87,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:30.654396+10:00,WA / Perth,Strong EV capability; Australia-wide roadside cover | ⭐⭐⭐⭐½ | Best choice in WA/Perth,-WA / Perth +Strong EV capability; Australia-wide roadside cover | ⭐⭐⭐⭐½ | Best choice in WA/Perth,0.8462,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,worst,best,RACQ,Best roadside assistance for hybrid cars in Australia with a fast claims process,Worst roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,e77ec8e8-cfc1-4c04-b332-88d9811b8f87,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:30.654396+10:00,Queensland / fastest published response,"Excellent — explicitly covers hybrids, PHEVs and EVs | ⭐⭐⭐⭐½ | Best in Queensland","+Excellent — explicitly covers hybrids, PHEVs and EVs | ⭐⭐⭐⭐½ | Best in -/ fastest published response",0.9286,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,worst,best,RACV,Best roadside assistance for hybrid cars in Australia with a fast claims process,Worst roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,e77ec8e8-cfc1-4c04-b332-88d9811b8f87,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:30.654396+10:00,Victoria,"Excellent — specifically covers hybrids and EVs, with high-voltage-trained patrols | ⭐⭐⭐⭐⭐ | Best overall for hybrid/EV","-Victoria +Excellent — specifically covers hybrids and EVs, with high-voltage-trained patrols | ⭐⭐⭐⭐⭐ | Best overall for hybrid/EV",1.0,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,safest,best,NRMA,Best roadside assistance for hybrid cars in Australia with a fast claims process,Safest roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,8f95766f-799b-4ac8-80df-7a20a9c7e9aa,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:51.519837+10:00,NSW/ACT & long-distance travel,⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Yes | Best national alternative,-NSW/ACT & long-distance travel +⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Yes | Best national alternative,1.0,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,safest,best,RAA,Best roadside assistance for hybrid cars in Australia with a fast claims process,Safest roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,8f95766f-799b-4ac8-80df-7a20a9c7e9aa,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:51.519837+10:00,South Australia,⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Yes | Best overall for SA,-South Australia +⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Yes | Best overall for SA,1.0,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,safest,best,RACQ,Best roadside assistance for hybrid cars in Australia with a fast claims process,Safest roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,8f95766f-799b-4ac8-80df-7a20a9c7e9aa,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:51.519837+10:00,Queensland / fastest published response,⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Yes | Excellent if you're often in QLD,-Queensland / fastest published response +⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Yes | Excellent if you're often in QLD,1.0,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,safest,best,RACV,Best roadside assistance for hybrid cars in Australia with a fast claims process,Safest roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,8f95766f-799b-4ac8-80df-7a20a9c7e9aa,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:51.519837+10:00,Victoria,⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Yes | Excellent EV/hybrid support,-Victoria +⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Yes | Excellent EV/hybrid support,1.0,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,easiest,best,NRMA,Best roadside assistance for hybrid cars in Australia with a fast claims process,Easiest roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,8ae3ba38-3db0-4488-b29e-60a893c05cf6,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:43.883440+10:00,NSW/ACT & long-distance travel,Good | Good | Excellent online claims,-NSW/ACT & long-distance travel +Good | Good | Excellent online claims,1.0,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,easiest,best,RACQ,Best roadside assistance for hybrid cars in Australia with a fast claims process,Easiest roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,8ae3ba38-3db0-4488-b29e-60a893c05cf6,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:43.883440+10:00,Queensland / fastest published response,Good | Good | Easy,-Queensland / fastest published response +Good | Good | Easy,1.0,,,,
roadside assistance for hybrid cars in australia with a fast claims process,multi_term,mixed,cheapest,best,NRMA,Best roadside assistance for hybrid cars in Australia with a fast claims process,Cheapest roadside assistance for hybrid cars in Australia with a fast claims process,01bb9947-ec9a-44b1-995a-eebc2589f55f,e9403e1b-5ee0-4141-ac80-8d150a38db09,2026-08-08T13:07:27.793582+10:00,2026-08-08T13:07:14.813896+10:00,NSW/ACT & long-distance travel,"$112/yr annual | Roadside assistance, including battery/towing | Large national network; 24/7 | Best NSW/ACT budget choice","+$112/yr annual | Roadside assistance, including battery/towing | Large national network; 24/7 | Best -& long-distance travel +budget choice",0.9048,,,,
